id,item_group_id,cost_of_goods_sold
24223,2,0.000 DKK
3624,2,0.000 DKK
7735,2,0.000 DKK
5191,2,0.000 DKK
9030,2,0.000 DKK
5046,2,0.000 DKK
6859,2,0.000 DKK
8902,2,0.000 DKK
23181,2,0.000 DKK
28078,2,0.000 DKK
10749,2,0.000 DKK
23684,2,0.000 DKK
28074,2,0.000 DKK
21996,2,0.000 DKK
24679,2,0.000 DKK
24680,2,0.000 DKK
28076,2,0.000 DKK
23331,2,0.000 DKK
24678,2,0.000 DKK
24895,2,0.000 DKK
28080,2,0.000 DKK
13470,2,0.000 DKK
26132,2,0.000 DKK
2983,2,0.000 DKK
10853,2,0.000 DKK
6852,2,0.000 DKK
19277,2,0.000 DKK
11278,2,0.000 DKK
10901,2,0.000 DKK
25067,2,0.000 DKK
23835,2,0.000 DKK
23943,2,0.000 DKK
7664,2,0.000 DKK
24891,2,0.000 DKK
6863,2,0.000 DKK
24189,2,0.000 DKK
26133,2,0.000 DKK
14606,2,0.000 DKK
24520,2,0.000 DKK
28082,2,0.000 DKK
28081,2,0.000 DKK
13486,2,0.000 DKK
13521,2,0.000 DKK
12491,2,0.000 DKK
23690,2,0.000 DKK
10170,2,0.000 DKK
7914,2,0.000 DKK
12833,2,0.000 DKK
2963,2,0.000 DKK
12783,2,0.000 DKK
4625,2,0.000 DKK
10336,2,0.000 DKK
24887,2,0.000 DKK
13571,2,0.000 DKK
15812,2,0.000 DKK
11038,2,0.000 DKK
24523,2,0.000 DKK
19265,2,0.000 DKK
23242,2,0.000 DKK
12646,2,0.000 DKK
21191,2,0.000 DKK
28083,2,0.000 DKK
24224,2,0.000 DKK
25581,2,0.000 DKK
20969,2,0.000 DKK
13515,2,0.000 DKK
24897,2,0.000 DKK
11606,2,0.000 DKK
11353,2,0.000 DKK
26024,2,0.000 DKK
13569,2,0.000 DKK
15168,2,0.000 DKK
5047,2,0.000 DKK
24683,2,0.000 DKK
24896,2,0.000 DKK
11993,2,0.000 DKK
17467,2,0.000 DKK
24682,2,0.000 DKK
6882,2,0.000 DKK
20630,2,0.000 DKK
23710,2,0.000 DKK
14598,2,0.000 DKK
14771,2,0.000 DKK
15817,2,0.000 DKK
7009,2,0.000 DKK
24900,2,0.000 DKK
5728,2,0.000 DKK
28077,2,0.000 DKK
18529,2,0.000 DKK
13621,2,0.000 DKK
6021,2,0.000 DKK
13635,2,0.000 DKK
28084,2,0.000 DKK
24684,2,0.000 DKK
18359,2,0.000 DKK
9903,2,0.000 DKK
15500,2,0.000 DKK
13108,2,0.000 DKK
17930,2,0.000 DKK
15816,2,0.000 DKK
26222,2,0.000 DKK
13613,2,0.000 DKK
28587,2,0.000 DKK
21328,2,0.000 DKK
23671,2,0.000 DKK
23687,2,0.000 DKK
8004,2,0.000 DKK
4498,2,0.000 DKK
5771,2,0.000 DKK
17794,2,0.000 DKK
25413,2,0.000 DKK
5060,2,0.000 DKK
5760,2,0.000 DKK
7083,2,0.000 DKK
5050,2,0.000 DKK
23719,2,0.000 DKK
12404,2,0.000 DKK
23720,2,0.000 DKK
20107,2,0.000 DKK
20460,2,0.000 DKK
20259,2,0.000 DKK
24178,2,0.000 DKK
7084,2,0.000 DKK
25412,2,0.000 DKK
28130,2,0.000 DKK
21321,2,0.000 DKK
10732,2,0.000 DKK
5773,2,0.000 DKK
25721,2,0.000 DKK
15823,2,0.000 DKK
2866,2,0.000 DKK
24248,2,0.000 DKK
15808,2,0.000 DKK
14651,2,0.000 DKK
8374,2,0.000 DKK
23933,2,0.000 DKK
22039,2,0.000 DKK
23738,2,0.000 DKK
2533,2,0.000 DKK
9363,2,0.000 DKK
26025,2,0.000 DKK
17260,2,0.000 DKK
5778,2,0.000 DKK
13792,2,0.000 DKK
23397,2,0.000 DKK
28585,2,0.000 DKK
28085,2,0.000 DKK
28589,2,0.000 DKK
24899,2,0.000 DKK
25414,2,0.000 DKK
15949,2,0.000 DKK
4952,2,0.000 DKK
13800,2,0.000 DKK
15834,2,0.000 DKK
s-106,2,0.000 DKK
8031,2,0.000 DKK
8027,2,0.000 DKK
16526,2,0.000 DKK
24220,2,0.000 DKK
20556,2,0.000 DKK
20419,2,0.000 DKK
23740,2,0.000 DKK
14014,2,0.000 DKK
26026,2,0.000 DKK
28089,2,0.000 DKK
28086,2,0.000 DKK
17493,2,0.000 DKK
24898,2,0.000 DKK
16157,2,0.000 DKK
5563,2,0.000 DKK
5553,2,0.000 DKK
9410,2,0.000 DKK
24225,2,0.000 DKK
14172,2,0.000 DKK
9414,2,0.000 DKK
14534,2,0.000 DKK
10058,2,0.000 DKK
7116,2,0.000 DKK
1971,2,0.000 DKK
25669,2,0.000 DKK
17378,2,0.000 DKK
5944,2,0.000 DKK
4378,2,0.000 DKK
24339,2,0.000 DKK
5784,2,0.000 DKK
25415,2,0.000 DKK
23475,2,0.000 DKK
17126,2,0.000 DKK
20544,2,0.000 DKK
14942,2,0.000 DKK
24253,2,0.000 DKK
25070,2,0.000 DKK
5759,2,0.000 DKK
4372,2,0.000 DKK
5788,2,0.000 DKK
20730,2,0.000 DKK
17996,2,0.000 DKK
15873,2,0.000 DKK
15185,2,0.000 DKK
15052,2,0.000 DKK
7593,2,0.000 DKK
15914,2,0.000 DKK
16113,2,0.000 DKK
23553,2,0.000 DKK
24247,2,0.000 DKK
24365,2,0.000 DKK
15152,2,0.000 DKK
24619,2,0.000 DKK
15858,2,0.000 DKK
21470,2,0.000 DKK
17479,2,0.000 DKK
7653,2,0.000 DKK
7821,2,0.000 DKK
24444,2,0.000 DKK
15029,2,0.000 DKK
20780,2,0.000 DKK
23765,2,0.000 DKK
15053,2,0.000 DKK
3989,2,0.000 DKK
7941,2,0.000 DKK
25071,2,0.000 DKK
kopi_af_19124,2,0.000 DKK
26135,2,0.000 DKK
5831,2,0.000 DKK
24795,2,0.000 DKK
15844,2,0.000 DKK
8122,2,0.000 DKK
5625,2,0.000 DKK
24485,2,0.000 DKK
24901,2,0.000 DKK
24249,2,0.000 DKK
14467,2,0.000 DKK
10059,2,0.000 DKK
28586,2,0.000 DKK
23260,2,0.000 DKK
5943,2,0.000 DKK
24934,2,0.000 DKK
5829,2,0.000 DKK
23798,2,0.000 DKK
20782,2,0.000 DKK
11040,2,0.000 DKK
11019,2,0.000 DKK
25416,2,0.000 DKK
1244,2,0.000 DKK
17040,2,0.000 DKK
16193,2,0.000 DKK
21937,2,0.000 DKK
15447,2,0.000 DKK
24251,2,0.000 DKK
11087,2,0.000 DKK
20816,2,0.000 DKK
11084,2,0.000 DKK
22723,2,0.000 DKK
4866,2,0.000 DKK
15159,2,0.000 DKK
20294,2,0.000 DKK
21466,2,0.000 DKK
24366,2,0.000 DKK
28090,2,0.000 DKK
5901,2,0.000 DKK
15857,2,0.000 DKK
5872,2,0.000 DKK
24902,2,0.000 DKK
23574,2,0.000 DKK
20831,2,0.000 DKK
24367,2,0.000 DKK
15174,2,0.000 DKK
5727,2,0.000 DKK
24532,2,0.000 DKK
5915,2,0.000 DKK
16040,2,0.000 DKK
5245,2,0.000 DKK
20822,2,0.000 DKK
24903,2,0.000 DKK
21644,2,0.000 DKK
25417,2,0.000 DKK
28591,2,0.000 DKK
23584,2,0.000 DKK
15521,2,0.000 DKK
24254,2,0.000 DKK
5935,2,0.000 DKK
15519,2,0.000 DKK
24812,2,0.000 DKK
10852,2,0.000 DKK
5988,2,0.000 DKK
20835,2,0.000 DKK
25418,2,0.000 DKK
23761,2,0.000 DKK
27806,2,0.000 DKK
5775,2,0.000 DKK
1269,2,0.000 DKK
10315,2,0.000 DKK
25421,2,0.000 DKK
11234,2,0.000 DKK
5982,2,0.000 DKK
23542,2,0.000 DKK
24237,2,0.000 DKK
15996,2,0.000 DKK
28091,2,0.000 DKK
23587,2,0.000 DKK
21138,2,0.000 DKK
11359,2,0.000 DKK
14162,2,0.000 DKK
23803,2,0.000 DKK
16219,2,0.000 DKK
10423,2,0.000 DKK
6030,2,0.000 DKK
9475,2,0.000 DKK
28057,2,0.000 DKK
25196,2,0.000 DKK
25423,2,0.000 DKK
6020,2,0.000 DKK
21237,2,0.000 DKK
9542,2,0.000 DKK
8304,2,0.000 DKK
5782,2,0.000 DKK
14694,2,0.000 DKK
24907,2,0.000 DKK
8631,2,0.000 DKK
24904,2,0.000 DKK
25072,2,0.000 DKK
21269,2,0.000 DKK
10811,2,0.000 DKK
10496,2,0.000 DKK
21144,2,0.000 DKK
7214,2,0.000 DKK
24813,2,0.000 DKK
24814,2,0.000 DKK
13449,2,0.000 DKK
5971,2,0.000 DKK
6096,2,0.000 DKK
16221,2,0.000 DKK
9651,2,0.000 DKK
24905,2,0.000 DKK
10240,2,0.000 DKK
25419,2,0.000 DKK
14698,2,0.000 DKK
28009,2,0.000 DKK
6127,2,0.000 DKK
16377,2,0.000 DKK
28590,2,0.000 DKK
28592,2,0.000 DKK
25420,2,0.000 DKK
15492,2,0.000 DKK
24583,2,0.000 DKK
7226,2,0.000 DKK
8386,2,0.000 DKK
11745,2,0.000 DKK
9740,2,0.000 DKK
10827,2,0.000 DKK
16728,2,0.000 DKK
13477,2,0.000 DKK
25422,2,0.000 DKK
6106,2,0.000 DKK
8170,2,0.000 DKK
9763,2,0.000 DKK
7818,2,0.000 DKK
21167,2,0.000 DKK
23379,2,0.000 DKK
22309,2,0.000 DKK
3986,2,0.000 DKK
9536,2,0.000 DKK
8032,2,0.000 DKK
23648,2,0.000 DKK
23231,2,0.000 DKK
1001,2,0.000 DKK
17121,2,0.000 DKK
8222,2,0.000 DKK
25426,2,0.000 DKK
10871,2,0.000 DKK
7520,2,0.000 DKK
28093,2,0.000 DKK
15059,2,0.000 DKK
21744,2,0.000 DKK
16330,2,0.000 DKK
24258,2,0.000 DKK
10877,2,0.000 DKK
8387,2,0.000 DKK
21240,2,0.000 DKK
16136,2,0.000 DKK
17114,2,0.000 DKK
10723,2,0.000 DKK
8450,2,0.000 DKK
12124,2,0.000 DKK
8224,2,0.000 DKK
23804,2,0.000 DKK
25073,2,0.000 DKK
13551,2,0.000 DKK
9191,2,0.000 DKK
5968,2,0.000 DKK
16748,2,0.000 DKK
46,2,0.000 DKK
9816,2,0.000 DKK
21216,2,0.000 DKK
22022,2,0.000 DKK
21217,2,0.000 DKK
9973,2,0.000 DKK
18909,2,0.000 DKK
17525,2,0.000 DKK
26143,2,0.000 DKK
9924,2,0.000 DKK
23675,2,0.000 DKK
16167,2,0.000 DKK
24914,2,0.000 DKK
9974,2,0.000 DKK
22141,2,0.000 DKK
18427,2,0.000 DKK
21218,2,0.000 DKK
12570,2,0.000 DKK
11341,2,0.000 DKK
24911,2,0.000 DKK
8540,2,0.000 DKK
26142,2,0.000 DKK
24376,2,0.000 DKK
23728,2,0.000 DKK
8390,2,0.000 DKK
25424,2,0.000 DKK
20626,2,0.000 DKK
28095,2,0.000 DKK
14727,2,0.000 DKK
25425,2,0.000 DKK
8383,2,0.000 DKK
9907,2,0.000 DKK
25427,2,0.000 DKK
24909,2,0.000 DKK
28597,2,0.000 DKK
10026,2,0.000 DKK
12012,2,0.000 DKK
20791,2,0.000 DKK
15081,2,0.000 DKK
11709,2,0.000 DKK
16757,2,0.000 DKK
28094,2,0.000 DKK
9977,2,0.000 DKK
12320,2,0.000 DKK
7585,2,0.000 DKK
14456,2,0.000 DKK
15931,2,0.000 DKK
22052,2,0.000 DKK
17008,2,0.000 DKK
8405,2,0.000 DKK
10753,2,0.000 DKK
9906,2,0.000 DKK
8408,2,0.000 DKK
25610,2,0.000 DKK
21274,2,0.000 DKK
16229,2,0.000 DKK
28594,2,0.000 DKK
12308,2,0.000 DKK
8941,2,0.000 DKK
22214,2,0.000 DKK
12573,2,0.000 DKK
7194,2,0.000 DKK
24915,2,0.000 DKK
15084,2,0.000 DKK
9144,2,0.000 DKK
21312,2,0.000 DKK
16181,2,0.000 DKK
25023,2,0.000 DKK
8453,2,0.000 DKK
24917,2,0.000 DKK
28096,2,0.000 DKK
12679,2,0.000 DKK
24259,2,0.000 DKK
10530,2,0.000 DKK
22180,2,0.000 DKK
25428,2,0.000 DKK
21284,2,0.000 DKK
10230,2,0.000 DKK
25074,2,0.000 DKK
10347,2,0.000 DKK
8195,2,0.000 DKK
12727,2,0.000 DKK
15311,2,0.000 DKK
7437,2,0.000 DKK
14756,2,0.000 DKK
16775,2,0.000 DKK
24920,2,0.000 DKK
15371,2,0.000 DKK
9806,2,0.000 DKK
17496,2,0.000 DKK
10617,2,0.000 DKK
6031,2,0.000 DKK
9187,2,0.000 DKK
17069,2,0.000 DKK
11192,2,0.000 DKK
12776,2,0.000 DKK
12323,2,0.000 DKK
12011,2,0.000 DKK
15131,2,0.000 DKK
22210,2,0.000 DKK
28595,2,0.000 DKK
8092,2,0.000 DKK
12338,2,0.000 DKK
1099,2,0.000 DKK
746,2,0.000 DKK
11464,2,0.000 DKK
8454,2,0.000 DKK
11842,2,0.000 DKK
16793,2,0.000 DKK
20854,2,0.000 DKK
25022,2,0.000 DKK
9259,2,0.000 DKK
8469,2,0.000 DKK
24913,2,0.000 DKK
17514,2,0.000 DKK
25076,2,0.000 DKK
17077,2,0.000 DKK
24919,2,0.000 DKK
21343,2,0.000 DKK
17342,2,0.000 DKK
20854,2,0.000 DKK
21362,2,0.000 DKK
21386,2,0.000 DKK
13566,2,0.000 DKK
2060,2,0.000 DKK
21203,2,0.000 DKK
21578,2,0.000 DKK
9312,2,0.000 DKK
24358,2,0.000 DKK
21618,2,0.000 DKK
23099,2,0.000 DKK
25444,2,0.000 DKK
12725,2,0.000 DKK
8232,2,0.000 DKK
15183,2,0.000 DKK
9981,2,0.000 DKK
8537,2,0.000 DKK
23064,2,0.000 DKK
12484,2,0.000 DKK
25439,2,0.000 DKK
2834,2,0.000 DKK
13135,2,0.000 DKK
18379,2,0.000 DKK
2495,2,0.000 DKK
24299,2,0.000 DKK
28596,2,0.000 DKK
17469,2,0.000 DKK
12568,2,0.000 DKK
8544,2,0.000 DKK
21631,2,0.000 DKK
19510,2,0.000 DKK
4252,2,0.000 DKK
15239,2,0.000 DKK
3076,2,0.000 DKK
18311,2,0.000 DKK
22563,2,0.000 DKK
25448,2,0.000 DKK
9801,2,0.000 DKK
17458,2,0.000 DKK
15276,2,0.000 DKK
17896,2,0.000 DKK
2835,2,0.000 DKK
17139,2,0.000 DKK
23807,2,0.000 DKK
14725,2,0.000 DKK
24924,2,0.000 DKK
28593,2,0.000 DKK
11943,2,0.000 DKK
17727,2,0.000 DKK
9992,2,0.000 DKK
10130,2,0.000 DKK
8280,2,0.000 DKK
20882,2,0.000 DKK
14843,2,0.000 DKK
3769,2,0.000 DKK
13355,2,0.000 DKK
12745,2,0.000 DKK
12749,2,0.000 DKK
12099,2,0.000 DKK
10517,2,0.000 DKK
15468,2,0.000 DKK
17518,2,0.000 DKK
19024,2,0.000 DKK
23816,2,0.000 DKK
25318,2,0.000 DKK
25454,2,0.000 DKK
22614,2,0.000 DKK
24931,2,0.000 DKK
11314,2,0.000 DKK
13370,2,0.000 DKK
22916,2,0.000 DKK
12336,2,0.000 DKK
8554,2,0.000 DKK
21790,2,0.000 DKK
15389,2,0.000 DKK
13839,2,0.000 DKK
21793,2,0.000 DKK
12784,2,0.000 DKK
6522,2,0.000 DKK
25453,2,0.000 DKK
25516,2,0.000 DKK
23818,2,0.000 DKK
24926,2,0.000 DKK
10155,2,0.000 DKK
25075,2,0.000 DKK
24925,2,0.000 DKK
23120,2,0.000 DKK
25452,2,0.000 DKK
21488,2,0.000 DKK
23123,2,0.000 DKK
17744,2,0.000 DKK
12486,2,0.000 DKK
18040,2,0.000 DKK
19242,2,0.000 DKK
21823,2,0.000 DKK
4750,2,0.000 DKK
25546,2,0.000 DKK
15418,2,0.000 DKK
12496,2,0.000 DKK
12799,2,0.000 DKK
13611,2,0.000 DKK
10704,2,0.000 DKK
8599,2,0.000 DKK
16851,2,0.000 DKK
12378,2,0.000 DKK
16494,2,0.000 DKK
12705,2,0.000 DKK
23814,2,0.000 DKK
21815,2,0.000 DKK
12084,2,0.000 DKK
16855,2,0.000 DKK
26137,2,0.000 DKK
10054,2,0.000 DKK
10062,2,0.000 DKK
25575,2,0.000 DKK
18057,2,0.000 DKK
8473,2,0.000 DKK
21885,2,0.000 DKK
24928,2,0.000 DKK
4828,2,0.000 DKK
25432,2,0.000 DKK
12583,2,0.000 DKK
8623,2,0.000 DKK
13862,2,0.000 DKK
23815,2,0.000 DKK
18275,2,0.000 DKK
17840,2,0.000 DKK
14105,2,0.000 DKK
13783,2,0.000 DKK
12584,2,0.000 DKK
12816,2,0.000 DKK
25584,2,0.000 DKK
10068,2,0.000 DKK
19330,2,0.000 DKK
4856,2,0.000 DKK
18490,2,0.000 DKK
18479,2,0.000 DKK
13794,2,0.000 DKK
24933,2,0.000 DKK
15515,2,0.000 DKK
8504,2,0.000 DKK
21922,2,0.000 DKK
21912,2,0.000 DKK
12609,2,0.000 DKK
8638,2,0.000 DKK
18284,2,0.000 DKK
12876,2,0.000 DKK
10036,2,0.000 DKK
21921,2,0.000 DKK
5032,2,0.000 DKK
12728,2,0.000 DKK
2822,2,0.000 DKK
25437,2,0.000 DKK
15798,2,0.000 DKK
4965,2,0.000 DKK
25586,2,0.000 DKK
16557,2,0.000 DKK
18492,2,0.000 DKK
8515,2,0.000 DKK
13820,2,0.000 DKK
16818,2,0.000 DKK
25456,2,0.000 DKK
22904,2,0.000 DKK
25587,2,0.000 DKK
3168,2,0.000 DKK
4995,2,0.000 DKK
21927,2,0.000 DKK
16820,2,0.000 DKK
25066,2,0.000 DKK
17955,2,0.000 DKK
16595,2,0.000 DKK
12782,2,0.000 DKK
26008,2,0.000 DKK
28598,2,0.000 DKK
16573,2,0.000 DKK
14677,2,0.000 DKK
7688,2,0.000 DKK
21195,2,0.000 DKK
15583,2,0.000 DKK
12796,2,0.000 DKK
18496,2,0.000 DKK
18510,2,0.000 DKK
25602,2,0.000 DKK
21930,2,0.000 DKK
10021,2,0.000 DKK
5057,2,0.000 DKK
5151,2,0.000 DKK
16602,2,0.000 DKK
16826,2,0.000 DKK
25077,2,0.000 DKK
10111,2,0.000 DKK
26144,2,0.000 DKK
25664,2,0.000 DKK
10748,2,0.000 DKK
8666,2,0.000 DKK
22616,2,0.000 DKK
5189,2,0.000 DKK
18511,2,0.000 DKK
10344,2,0.000 DKK
13854,2,0.000 DKK
15680,2,0.000 DKK
10750,2,0.000 DKK
21933,2,0.000 DKK
13142,2,0.000 DKK
8675,2,0.000 DKK
10485,2,0.000 DKK
15693,2,0.000 DKK
24363,2,0.000 DKK
13808,2,0.000 DKK
13334,2,0.000 DKK
18014,2,0.000 DKK
14775,2,0.000 DKK
V33660123221,2,0.000 DKK
9912,2,0.000 DKK
10638,2,0.000 DKK
5667,2,0.000 DKK
12830,2,0.000 DKK
21939,2,0.000 DKK
21938,2,0.000 DKK
18521,2,0.000 DKK
7624,2,0.000 DKK
8683,2,0.000 DKK
4601,2,0.000 DKK
7723,2,0.000 DKK
14441,2,0.000 DKK
6002,2,0.000 DKK
24270,2,0.000 DKK
17390,2,0.000 DKK
21749,2,0.000 DKK
18047,2,0.000 DKK
25431,2,0.000 DKK
15797,2,0.000 DKK
26145,2,0.000 DKK
12887,2,0.000 DKK
10758,2,0.000 DKK
18566,2,0.000 DKK
26390,2,0.000 DKK
26227,2,0.000 DKK
21941,2,0.000 DKK
18707,2,0.000 DKK
28124,2,0.000 DKK
13724,2,0.000 DKK
25689,2,0.000 DKK
8691,2,0.000 DKK
25700,2,0.000 DKK
14928,2,0.000 DKK
23425,2,0.000 DKK
25078,2,0.000 DKK
12907,2,0.000 DKK
18843,2,0.000 DKK
7726,2,0.000 DKK
25904,2,0.000 DKK
4963,2,0.000 DKK
22027,2,0.000 DKK
21995,2,0.000 DKK
178,1,0.000 DKK
22110,2,0.000 DKK
8702,2,0.000 DKK
9923,2,0.000 DKK
25433,2,0.000 DKK
24673,2,0.000 DKK
25698,2,0.000 DKK
25434,2,0.000 DKK
7540,2,0.000 DKK
13018,2,0.000 DKK
23426,2,0.000 DKK
18538,2,0.000 DKK
25435,2,0.000 DKK
10902,2,0.000 DKK
13931,2,0.000 DKK
25905,2,0.000 DKK
11017,2,0.000 DKK
18864,2,0.000 DKK
22021,2,0.000 DKK
5195,2,0.000 DKK
25080,2,0.000 DKK
26146,2,0.000 DKK
18839,2,0.000 DKK
8709,2,0.000 DKK
14603,2,0.000 DKK
10760,2,0.000 DKK
7732,2,0.000 DKK
10172,2,0.000 DKK
25697,2,0.000 DKK
26233,2,0.000 DKK
21571,2,0.000 DKK
1240,2,0.000 DKK
11293,2,0.000 DKK
10000,2,0.000 DKK
8719,2,0.000 DKK
1557,2,0.000 DKK
26243,2,0.000 DKK
8713,2,0.000 DKK
11117,2,0.000 DKK
25441,2,0.000 DKK
13955,2,0.000 DKK
1738,2,0.000 DKK
25438,2,0.000 DKK
22092,2,0.000 DKK
22096,2,0.000 DKK
25443,2,0.000 DKK
17091,2,0.000 DKK
10037,2,0.000 DKK
13983,2,0.000 DKK
11143,2,0.000 DKK
7600,2,0.000 DKK
24521,2,0.000 DKK
22302,2,0.000 DKK
27604,2,0.000 DKK
26147,2,0.000 DKK
18114,2,0.000 DKK
12827,2,0.000 DKK
10073,2,0.000 DKK
15065,2,0.000 DKK
12918,2,0.000 DKK
17916,2,0.000 DKK
14226,2,0.000 DKK
27603,2,0.000 DKK
25081,2,0.000 DKK
22097,2,0.000 DKK
10078,2,0.000 DKK
17986,2,0.000 DKK
22305,2,0.000 DKK
18061,2,0.000 DKK
8898,2,0.000 DKK
26151,2,0.000 DKK
3191,2,0.000 DKK
6941,2,0.000 DKK
8743,2,0.000 DKK
12838,2,0.000 DKK
27602,2,0.000 DKK
25445,2,0.000 DKK
7663,2,0.000 DKK
10030,2,0.000 DKK
11180,2,0.000 DKK
10084,2,0.000 DKK
8773,2,0.000 DKK
2470,2,0.000 DKK
25440,2,0.000 DKK
4747,2,0.000 DKK
24484,2,0.000 DKK
25446,2,0.000 DKK
4967,2,0.000 DKK
12058,2,0.000 DKK
13952,2,0.000 DKK
5506,2,0.000 DKK
13986,2,0.000 DKK
13160,2,0.000 DKK
7672,2,0.000 DKK
18044,2,0.000 DKK
19243,2,0.000 DKK
28571,2,0.000 DKK
14711,2,0.000 DKK
8827,2,0.000 DKK
26150,2,0.000 DKK
17404,2,0.000 DKK
4766,2,0.000 DKK
17011,2,0.000 DKK
25450,2,0.000 DKK
17099,2,0.000 DKK
13263,2,0.000 DKK
6799,2,0.000 DKK
18365,2,0.000 DKK
6843,2,0.000 DKK
14100,2,0.000 DKK
7692,2,0.000 DKK
11182,2,0.000 DKK
10417,2,0.000 DKK
14138,2,0.000 DKK
17723,2,0.000 DKK
13274,2,0.000 DKK
22463,2,0.000 DKK
25676,2,0.000 DKK
25720,2,0.000 DKK
7691,2,0.000 DKK
12409,2,0.000 DKK
11082,2,0.000 DKK
8870,2,0.000 DKK
11198,2,0.000 DKK
18411,2,0.000 DKK
14848,2,0.000 DKK
6930,2,0.000 DKK
17109,2,0.000 DKK
18884,2,0.000 DKK
15772,2,0.000 DKK
10706,2,0.000 DKK
7729,2,0.000 DKK
19274,2,0.000 DKK
7708,2,0.000 DKK
15769,2,0.000 DKK
19076,2,0.000 DKK
18042,2,0.000 DKK
11922,2,0.000 DKK
18034,2,0.000 DKK
26151,2,0.000 DKK
12263,2,0.000 DKK
10612,2,0.000 DKK
18048,2,0.000 DKK
22533,2,0.000 DKK
7882,2,0.000 DKK
7738,2,0.000 DKK
12328,2,0.000 DKK
12260,2,0.000 DKK
26149,2,0.000 DKK
16834,2,0.000 DKK
7005,2,0.000 DKK
16876,2,0.000 DKK
13315,2,0.000 DKK
19288,2,0.000 DKK
8884,2,0.000 DKK
12270,2,0.000 DKK
13330,2,0.000 DKK
15796,2,0.000 DKK
12288,2,0.000 DKK
7911,2,0.000 DKK
26152,2,0.000 DKK
23653,2,0.000 DKK
25083,2,0.000 DKK
7913,2,0.000 DKK
11233,2,0.000 DKK
12274,2,0.000 DKK
20114,2,0.000 DKK
22641,2,0.000 DKK
14193,2,0.000 DKK
14198,2,0.000 DKK
19299,2,0.000 DKK
12493,2,0.000 DKK
13680,2,0.000 DKK
15971,2,0.000 DKK
7113,2,0.000 DKK
17017,2,0.000 DKK
21320,2,0.000 DKK
13673,2,0.000 DKK
22648,2,0.000 DKK
9847,2,0.000 DKK
21477,2,0.000 DKK
17079,2,0.000 DKK
24661,2,0.000 DKK
24868,2,0.000 DKK
19124,2,0.000 DKK
13372,2,0.000 DKK
14219,2,0.000 DKK
25085,2,0.000 DKK
23693,2,0.000 DKK
8555,2,0.000 DKK
745,2,0.000 DKK
8238,2,0.000 DKK
15822,2,0.000 DKK
1137,2,0.000 DKK
14238,2,0.000 DKK
7119,2,0.000 DKK
3877,2,0.000 DKK
24349,2,0.000 DKK
22715,2,0.000 DKK
12547,2,0.000 DKK
15905,2,0.000 DKK
19313,2,0.000 DKK
22669,2,0.000 DKK
21685,2,0.000 DKK
19254,2,0.000 DKK
14243,2,0.000 DKK
13389,2,0.000 DKK
8923,2,0.000 DKK
2230,2,0.000 DKK
22741,2,0.000 DKK
1139,2,0.000 DKK
25462,2,0.000 DKK
10892,2,0.000 DKK
12576,1,0.000 DKK
7123,2,0.000 DKK
16177,2,0.000 DKK
6590,2,0.000 DKK
25463,2,0.000 DKK
13382,2,0.000 DKK
5502,2,0.000 DKK
14665,2,0.000 DKK
19341,2,0.000 DKK
14288,2,0.000 DKK
8227,2,0.000 DKK
8550,2,0.000 DKK
8354,2,0.000 DKK
8334,2,0.000 DKK
9861,2,0.000 DKK
4285,2,0.000 DKK
11946,2,0.000 DKK
2701,2,0.000 DKK
14313,2,0.000 DKK
19444,2,0.000 DKK
9713,2,0.000 DKK
13399,2,0.000 DKK
19268,2,0.000 DKK
13576,2,0.000 DKK
23337,2,0.000 DKK
11983,2,0.000 DKK
22040,2,0.000 DKK
14323,2,0.000 DKK
24554,2,0.000 DKK
14146,2,0.000 DKK
7918,2,0.000 DKK
19346,2,0.000 DKK
22615,2,0.000 DKK
11338,2,0.000 DKK
9862,2,0.000 DKK
24986,2,0.000 DKK
2942,2,0.000 DKK
18211,2,0.000 DKK
12671,2,0.000 DKK
7179,2,0.000 DKK
3294,2,0.000 DKK
14149,2,0.000 DKK
16995,2,0.000 DKK
8927,2,0.000 DKK
11238,2,0.000 DKK
17483,2,0.000 DKK
17459,2,0.000 DKK
23754,2,0.000 DKK
16951,2,0.000 DKK
23746,2,0.000 DKK
10042,2,0.000 DKK
28099,2,0.000 DKK
14319,2,0.000 DKK
21736,2,0.000 DKK
19515,2,0.000 DKK
10415,2,0.000 DKK
11611,2,0.000 DKK
7215,2,0.000 DKK
19559,2,0.000 DKK
14197,2,0.000 DKK
11224,2,0.000 DKK
20234,2,0.000 DKK
12807,2,0.000 DKK
14196,2,0.000 DKK
7573,2,0.000 DKK
17308,2,0.000 DKK
6207,2,0.000 DKK
12315,2,0.000 DKK
14766,2,0.000 DKK
14205,2,0.000 DKK
25272,2,0.000 DKK
7977,2,0.000 DKK
20216,2,0.000 DKK
20220,2,0.000 DKK
8685,2,0.000 DKK
28098,2,0.000 DKK
7231,2,0.000 DKK
27628,2,0.000 DKK
3439,2,0.000 DKK
22012,2,0.000 DKK
11329,2,0.000 DKK
8980,2,0.000 DKK
22876,2,0.000 DKK
4022,2,0.000 DKK
7641,2,0.000 DKK
13519,2,0.000 DKK
19668,2,0.000 DKK
12806,2,0.000 DKK
18759,2,0.000 DKK
7643,2,0.000 DKK
7238,2,0.000 DKK
9343,2,0.000 DKK
14230,2,0.000 DKK
8620,2,0.000 DKK
8501,2,0.000 DKK
18218,2,0.000 DKK
